3.856989018467757990e+00 3.687471970248680897e+00 3.521764293899696696e+00 3.359865989420803167e+00 3.201777056812000755e+00 3.047497496073290790e+00 2.897027307204671942e+00 2.750366490206144210e+00 2.607515045077709370e+00 2.468472971819365203e+00 2.333240270431113483e+00 2.201816940912952436e+00 2.074202983264883393e+00 1.950398397486906132e+00 1.830403183579020432e+00 1.714217341541225847e+00 1.601840871373523267e+00 1.493273773075912469e+00 1.388516046648392788e+00 1.287567692090965332e+00 1.190428709403629215e+00 1.097099098586384658e+00 1.007578859639231883e+00 9.218679925621706683e-01 8.399664973552007918e-01 7.618743740183226976e-01 6.875916225515363855e-01 6.171182429548415227e-01 5.504542352282381090e-01 4.875995993717265331e-01 4.285543353853064619e-01 3.733184432689782839e-01 3.218919230227413886e-01 2.742747746465961645e-01 2.304669981405427504e-01 1.904685935045807299e-01 1.542795607387103252e-01 1.218998998429317721e-01 9.332961081724457097e-02 6.856869366164904112e-02 4.761714837614525186e-02 3.047497496073294301e-02 1.714217341541226028e-02 7.618743740183260039e-03 1.904685935045815010e-03 0.000000000000000000e+00 1.904685935045789856e-03 7.618743740183209733e-03 1.714217341541226028e-02 3.047497496073283893e-02 4.761714837614512003e-02 6.856869366164888846e-02 9.332961081724440444e-02 1.218998998429315361e-01 1.542795607387101031e-01 1.904685935045804801e-01 2.304669981405425283e-01 2.742747746465958314e-01 3.218919230227411110e-01 3.733184432689778953e-01 4.285543353853064619e-01 4.875995993717261445e-01 5.504542352282374429e-01 6.171182429548413007e-01 6.875916225515359415e-01 7.618743740183219204e-01 8.399664973552007918e-01 9.218679925621701132e-01 1.007578859639230995e+00 1.097099098586384658e+00 1.190428709403628549e+00 1.287567692090964444e+00 1.388516046648392788e+00 1.493273773075911581e+00 1.601840871373522379e+00 1.714217341541225847e+00 1.830403183579019766e+00 1.950398397486904578e+00 2.074202983264883393e+00 2.201816940912951992e+00 2.333240270431112151e+00 2.468472971819365203e+00 2.607515045077708038e+00 2.750366490206143766e+00 2.897027307204671942e+00 3.047497496073289902e+00 3.201777056811999422e+00 3.359865989420803167e+00 3.521764293899696252e+00 3.687471970248680453e+00 3.856989018467757990e+00
3.856989018467757990e+00 3.687471970248680897e+00 3.521764293899696696e+00 3.359865989420803167e+00 3.201777056812000755e+00 3.047497496073290790e+00 2.897027307204671942e+00 2.750366490206144210e+00 2.607515045077709370e+00 2.468472971819365203e+00 2.333240270431113483e+00 2.201816940912952436e+00 2.074202983264883393e+00 1.950398397486906132e+00 1.830403183579020432e+00 1.714217341541225847e+00 1.601840871373523267e+00 1.493273773075912469e+00 1.388516046648392788e+00 1.287567692090965332e+00 1.190428709403629215e+00 1.097099098586384658e+00 1.007578859639231883e+00 9.218679925621706683e-01 8.399664973552007918e-01 7.618743740183226976e-01 6.875916225515363855e-01 6.171182429548415227e-01 5.504542352282381090e-01 4.875995993717265331e-01 4.285543353853064619e-01 3.733184432689782839e-01 3.218919230227413886e-01 2.742747746465961645e-01 2.304669981405427504e-01 1.904685935045807299e-01 1.542795607387103252e-01 1.218998998429317721e-01 9.332961081724457097e-02 6.856869366164904112e-02 4.761714837614525186e-02 3.047497496073294301e-02 1.714217341541226028e-02 7.618743740183260039e-03 1.904685935045815010e-03 0.000000000000000000e+00 1.904685935045789856e-03 7.618743740183209733e-03 1.714217341541226028e-02 3.047497496073283893e-02 4.761714837614512003e-02 6.856869366164888846e-02 9.332961081724440444e-02 1.218998998429315361e-01 1.542795607387101031e-01 1.904685935045804801e-01 2.304669981405425283e-01 2.742747746465958314e-01 3.218919230227411110e-01 3.733184432689778953e-01 4.285543353853064619e-01 4.875995993717261445e-01 5.504542352282374429e-01 6.171182429548413007e-01 6.875916225515359415e-01 7.618743740183219204e-01 8.399664973552007918e-01 9.218679925621701132e-01 1.007578859639230995e+00 1.097099098586384658e+00 1.190428709403628549e+00 1.287567692090964444e+00 1.388516046648392788e+00 1.493273773075911581e+00 1.601840871373522379e+00 1.714217341541225847e+00 1.830403183579019766e+00 1.950398397486904578e+00 2.074202983264883393e+00 2.201816940912951992e+00 2.333240270431112151e+00 2.468472971819365203e+00 2.607515045077708038e+00 2.750366490206143766e+00 2.897027307204671942e+00 3.047497496073289902e+00 3.201777056811999422e+00 3.359865989420803167e+00 3.521764293899696252e+00 3.687471970248680453e+00 3.856989018467757990e+00
3.856989018467757990e+00 3.687471970248680897e+00 3.521764293899696696e+00 3.359865989420803167e+00 3.201777056812000755e+00 3.047497496073290790e+00 2.897027307204671942e+00 2.750366490206144210e+00 2.607515045077709370e+00 2.468472971819365203e+00 2.333240270431113483e+00 2.201816940912952436e+00 2.074202983264883393e+00 1.950398397486906132e+00 1.830403183579020432e+00 1.714217341541225847e+00 1.601840871373523267e+00 1.493273773075912469e+00 1.388516046648392788e+00 1.287567692090965332e+00 1.190428709403629215e+00 1.097099098586384658e+00 1.007578859639231883e+00 9.218679925621706683e-01 8.399664973552007918e-01 7.618743740183226976e-01 6.875916225515363855e-01 6.171182429548415227e-01 5.504542352282381090e-01 4.875995993717265331e-01 4.285543353853064619e-01 3.733184432689782839e-01 3.218919230227413886e-01 2.742747746465961645e-01 2.304669981405427504e-01 1.904685935045807299e-01 1.542795607387103252e-01 1.218998998429317721e-01 9.332961081724457097e-02 6.856869366164904112e-02 4.761714837614525186e-02 3.047497496073294301e-02 1.714217341541226028e-02 7.618743740183260039e-03 1.904685935045815010e-03 0.000000000000000000e+00 1.904685935045789856e-03 7.618743740183209733e-03 1.714217341541226028e-02 3.047497496073283893e-02 4.761714837614512003e-02 6.856869366164888846e-02 9.332961081724440444e-02 1.218998998429315361e-01 1.542795607387101031e-01 1.904685935045804801e-01 2.304669981405425283e-01 2.742747746465958314e-01 3.218919230227411110e-01 3.733184432689778953e-01 4.285543353853064619e-01 4.875995993717261445e-01 5.504542352282374429e-01 6.171182429548413007e-01 6.875916225515359415e-01 7.618743740183219204e-01 8.399664973552007918e-01 9.218679925621701132e-01 1.007578859639230995e+00 1.097099098586384658e+00 1.190428709403628549e+00 1.287567692090964444e+00 1.388516046648392788e+00 1.493273773075911581e+00 1.601840871373522379e+00 1.714217341541225847e+00 1.830403183579019766e+00 1.950398397486904578e+00 2.074202983264883393e+00 2.201816940912951992e+00 2.333240270431112151e+00 2.468472971819365203e+00 2.607515045077708038e+00 2.750366490206143766e+00 2.897027307204671942e+00 3.047497496073289902e+00 3.201777056811999422e+00 3.359865989420803167e+00 3.521764293899696252e+00 3.687471970248680453e+00 3.856989018467757990e+00
3.856989018467757990e+00 3.687471970248680897e+00 3.521764293899696696e+00 3.359865989420803167e+00 3.201777056812000755e+00 3.047497496073290790e+00 2.897027307204671942e+00 2.750366490206144210e+00 2.607515045077709370e+00 2.468472971819365203e+00 2.333240270431113483e+00 2.201816940912952436e+00 2.074202983264883393e+00 1.950398397486906132e+00 1.830403183579020432e+00 1.714217341541225847e+00 1.601840871373523267e+00 1.493273773075912469e+00 1.388516046648392788e+00 1.287567692090965332e+00 1.190428709403629215e+00 1.097099098586384658e+00 1.007578859639231883e+00 9.218679925621706683e-01 8.399664973552007918e-01 7.618743740183226976e-01 6.875916225515363855e-01 6.171182429548415227e-01 5.504542352282381090e-01 4.875995993717265331e-01 4.285543353853064619e-01 3.733184432689782839e-01 3.218919230227413886e-01 2.742747746465961645e-01 2.304669981405427504e-01 1.904685935045807299e-01 1.542795607387103252e-01 1.218998998429317721e-01 9.332961081724457097e-02 6.856869366164904112e-02 4.761714837614525186e-02 3.047497496073294301e-02 1.714217341541226028e-02 7.618743740183260039e-03 1.904685935045815010e-03 0.000000000000000000e+00 1.904685935045789856e-03 7.618743740183209733e-03 1.714217341541226028e-02 3.047497496073283893e-02 4.761714837614512003e-02 6.856869366164888846e-02 9.332961081724440444e-02 1.218998998429315361e-01 1.542795607387101031e-01 1.904685935045804801e-01 2.304669981405425283e-01 2.742747746465958314e-01 3.218919230227411110e-01 3.733184432689778953e-01 4.285543353853064619e-01 4.875995993717261445e-01 5.504542352282374429e-01 6.171182429548413007e-01 6.875916225515359415e-01 7.618743740183219204e-01 8.399664973552007918e-01 9.218679925621701132e-01 1.007578859639230995e+00 1.097099098586384658e+00 1.190428709403628549e+00 1.287567692090964444e+00 1.388516046648392788e+00 1.493273773075911581e+00 1.601840871373522379e+00 1.714217341541225847e+00 1.830403183579019766e+00 1.950398397486904578e+00 2.074202983264883393e+00 2.201816940912951992e+00 2.333240270431112151e+00 2.468472971819365203e+00 2.607515045077708038e+00 2.750366490206143766e+00 2.897027307204671942e+00 3.047497496073289902e+00 3.201777056811999422e+00 3.359865989420803167e+00 3.521764293899696252e+00 3.687471970248680453e+00 3.856989018467757990e+00
3.856989018467757990e+00 3.687471970248680897e+00 3.521764293899696696e+00 3.359865989420803167e+00 3.201777056812000755e+00 3.047497496073290790e+00 2.897027307204671942e+00 2.750366490206144210e+00 2.607515045077709370e+00 2.468472971819365203e+00 2.333240270431113483e+00 2.201816940912952436e+00 2.074202983264883393e+00 1.950398397486906132e+00 1.830403183579020432e+00 1.714217341541225847e+00 1.601840871373523267e+00 1.493273773075912469e+00 1.388516046648392788e+00 1.287567692090965332e+00 1.190428709403629215e+00 1.097099098586384658e+00 1.007578859639231883e+00 9.218679925621706683e-01 8.399664973552007918e-01 7.618743740183226976e-01 6.875916225515363855e-01 6.171182429548415227e-01 5.504542352282381090e-01 4.875995993717265331e-01 4.285543353853064619e-01 3.733184432689782839e-01 3.218919230227413886e-01 2.742747746465961645e-01 2.304669981405427504e-01 1.904685935045807299e-01 1.542795607387103252e-01 1.218998998429317721e-01 9.332961081724457097e-02 6.856869366164904112e-02 4.761714837614525186e-02 3.047497496073294301e-02 1.714217341541226028e-02 7.618743740183260039e-03 1.904685935045815010e-03 0.000000000000000000e+00 1.904685935045789856e-03 7.618743740183209733e-03 1.714217341541226028e-02 3.047497496073283893e-02 4.761714837614512003e-02 6.856869366164888846e-02 9.332961081724440444e-02 1.218998998429315361e-01 1.542795607387101031e-01 1.904685935045804801e-01 2.304669981405425283e-01 2.742747746465958314e-01 3.218919230227411110e-01 3.733184432689778953e-01 4.285543353853064619e-01 4.875995993717261445e-01 5.504542352282374429e-01 6.171182429548413007e-01 6.875916225515359415e-01 7.618743740183219204e-01 8.399664973552007918e-01 9.218679925621701132e-01 1.007578859639230995e+00 1.097099098586384658e+00 1.190428709403628549e+00 1.287567692090964444e+00 1.388516046648392788e+00 1.493273773075911581e+00 1.601840871373522379e+00 1.714217341541225847e+00 1.830403183579019766e+00 1.950398397486904578e+00 2.074202983264883393e+00 2.201816940912951992e+00 2.333240270431112151e+00 2.468472971819365203e+00 2.607515045077708038e+00 2.750366490206143766e+00 2.897027307204671942e+00 3.047497496073289902e+00 3.201777056811999422e+00 3.359865989420803167e+00 3.521764293899696252e+00 3.687471970248680453e+00 3.856989018467757990e+00
3.856989018467757990e+00 3.687471970248680897e+00 3.521764293899696696e+00 3.359865989420803167e+00 3.201777056812000755e+00 3.047497496073290790e+00 2.897027307204671942e+00 2.750366490206144210e+00 2.607515045077709370e+00 2.468472971819365203e+00 2.333240270431113483e+00 2.201816940912952436e+00 2.074202983264883393e+00 1.950398397486906132e+00 1.830403183579020432e+00 1.714217341541225847e+00 1.601840871373523267e+00 1.493273773075912469e+00 1.388516046648392788e+00 1.287567692090965332e+00 1.190428709403629215e+00 1.097099098586384658e+00 1.007578859639231883e+00 9.218679925621706683e-01 8.399664973552007918e-01 7.618743740183226976e-01 6.875916225515363855e-01 6.171182429548415227e-01 5.504542352282381090e-01 4.875995993717265331e-01 4.285543353853064619e-01 3.733184432689782839e-01 3.218919230227413886e-01 2.742747746465961645e-01 2.304669981405427504e-01 1.904685935045807299e-01 1.542795607387103252e-01 1.218998998429317721e-01 9.332961081724457097e-02 6.856869366164904112e-02 4.761714837614525186e-02 3.047497496073294301e-02 1.714217341541226028e-02 7.618743740183260039e-03 1.904685935045815010e-03 0.000000000000000000e+00 1.904685935045789856e-03 7.618743740183209733e-03 1.714217341541226028e-02 3.047497496073283893e-02 4.761714837614512003e-02 6.856869366164888846e-02 9.332961081724440444e-02 1.218998998429315361e-01 1.542795607387101031e-01 1.904685935045804801e-01 2.304669981405425283e-01 2.742747746465958314e-01 3.218919230227411110e-01 3.733184432689778953e-01 4.285543353853064619e-01 4.875995993717261445e-01 5.504542352282374429e-01 6.171182429548413007e-01 6.875916225515359415e-01 7.618743740183219204e-01 8.399664973552007918e-01 9.218679925621701132e-01 1.007578859639230995e+00 1.097099098586384658e+00 1.190428709403628549e+00 1.287567692090964444e+00 1.388516046648392788e+00 1.493273773075911581e+00 1.601840871373522379e+00 1.714217341541225847e+00 1.830403183579019766e+00 1.950398397486904578e+00 2.074202983264883393e+00 2.201816940912951992e+00 2.333240270431112151e+00 2.468472971819365203e+00 2.607515045077708038e+00 2.750366490206143766e+00 2.897027307204671942e+00 3.047497496073289902e+00 3.201777056811999422e+00 3.359865989420803167e+00 3.521764293899696252e+00 3.687471970248680453e+00 3.856989018467757990e+00
3.856989018467757990e+00 3.687471970248680897e+00 3.521764293899696696e+00 3.359865989420803167e+00 3.201777056812000755e+00 3.047497496073290790e+00 2.897027307204671942e+00 2.750366490206144210e+00 2.607515045077709370e+00 2.468472971819365203e+00 2.333240270431113483e+00 2.201816940912952436e+00 2.074202983264883393e+00 1.950398397486906132e+00 1.830403183579020432e+00 1.714217341541225847e+00 1.601840871373523267e+00 1.493273773075912469e+00 1.388516046648392788e+00 1.287567692090965332e+00 1.190428709403629215e+00 1.097099098586384658e+00 1.007578859639231883e+00 9.218679925621706683e-01 8.399664973552007918e-01 7.618743740183226976e-01 6.875916225515363855e-01 6.171182429548415227e-01 5.504542352282381090e-01 4.875995993717265331e-01 4.285543353853064619e-01 3.733184432689782839e-01 3.218919230227413886e-01 2.742747746465961645e-01 2.304669981405427504e-01 1.904685935045807299e-01 1.542795607387103252e-01 1.218998998429317721e-01 9.332961081724457097e-02 6.856869366164904112e-02 4.761714837614525186e-02 3.047497496073294301e-02 1.714217341541226028e-02 7.618743740183260039e-03 1.904685935045815010e-03 0.000000000000000000e+00 1.904685935045789856e-03 7.618743740183209733e-03 1.714217341541226028e-02 3.047497496073283893e-02 4.761714837614512003e-02 6.856869366164888846e-02 9.332961081724440444e-02 1.218998998429315361e-01 1.542795607387101031e-01 1.904685935045804801e-01 2.304669981405425283e-01 2.742747746465958314e-01 3.218919230227411110e-01 3.733184432689778953e-01 4.285543353853064619e-01 4.875995993717261445e-01 5.504542352282374429e-01 6.171182429548413007e-01 6.875916225515359415e-01 7.618743740183219204e-01 8.399664973552007918e-01 9.218679925621701132e-01 1.007578859639230995e+00 1.097099098586384658e+00 1.190428709403628549e+00 1.287567692090964444e+00 1.388516046648392788e+00 1.493273773075911581e+00 1.601840871373522379e+00 1.714217341541225847e+00 1.830403183579019766e+00 1.950398397486904578e+00 2.074202983264883393e+00 2.201816940912951992e+00 2.333240270431112151e+00 2.468472971819365203e+00 2.607515045077708038e+00 2.750366490206143766e+00 2.897027307204671942e+00 3.047497496073289902e+00 3.201777056811999422e+00 3.359865989420803167e+00 3.521764293899696252e+00 3.687471970248680453e+00 3.856989018467757990e+00
3.856989018467757990e+00 3.687471970248680897e+00 3.521764293899696696e+00 3.359865989420803167e+00 3.201777056812000755e+00 3.047497496073290790e+00 2.897027307204671942e+00 2.750366490206144210e+00 2.607515045077709370e+00 2.468472971819365203e+00 2.333240270431113483e+00 2.201816940912952436e+00 2.074202983264883393e+00 1.950398397486906132e+00 1.830403183579020432e+00 1.714217341541225847e+00 1.601840871373523267e+00 1.493273773075912469e+00 1.388516046648392788e+00 1.287567692090965332e+00 1.190428709403629215e+00 1.097099098586384658e+00 1.007578859639231883e+00 9.218679925621706683e-01 8.399664973552007918e-01 7.618743740183226976e-01 6.875916225515363855e-01 6.171182429548415227e-01 5.504542352282381090e-01 4.875995993717265331e-01 4.285543353853064619e-01 3.733184432689782839e-01 3.218919230227413886e-01 2.742747746465961645e-01 2.304669981405427504e-01 1.904685935045807299e-01 1.542795607387103252e-01 1.218998998429317721e-01 9.332961081724457097e-02 6.856869366164904112e-02 4.761714837614525186e-02 3.047497496073294301e-02 1.714217341541226028e-02 7.618743740183260039e-03 1.904685935045815010e-03 0.000000000000000000e+00 1.904685935045789856e-03 7.618743740183209733e-03 1.714217341541226028e-02 3.047497496073283893e-02 4.761714837614512003e-02 6.856869366164888846e-02 9.332961081724440444e-02 1.218998998429315361e-01 1.542795607387101031e-01 1.904685935045804801e-01 2.304669981405425283e-01 2.742747746465958314e-01 3.218919230227411110e-01 3.733184432689778953e-01 4.285543353853064619e-01 4.875995993717261445e-01 5.504542352282374429e-01 6.171182429548413007e-01 6.875916225515359415e-01 7.618743740183219204e-01 8.399664973552007918e-01 9.218679925621701132e-01 1.007578859639230995e+00 1.097099098586384658e+00 1.190428709403628549e+00 1.287567692090964444e+00 1.388516046648392788e+00 1.493273773075911581e+00 1.601840871373522379e+00 1.714217341541225847e+00 1.830403183579019766e+00 1.950398397486904578e+00 2.074202983264883393e+00 2.201816940912951992e+00 2.333240270431112151e+00 2.468472971819365203e+00 2.607515045077708038e+00 2.750366490206143766e+00 2.897027307204671942e+00 3.047497496073289902e+00 3.201777056811999422e+00 3.359865989420803167e+00 3.521764293899696252e+00 3.687471970248680453e+00 3.856989018467757990e+00
3.856989018467757990e+00 3.687471970248680897e+00 3.521764293899696696e+00 3.359865989420803167e+00 3.201777056812000755e+00 3.047497496073290790e+00 2.897027307204671942e+00 2.750366490206144210e+00 2.607515045077709370e+00 2.468472971819365203e+00 2.333240270431113483e+00 2.201816940912952436e+00 2.074202983264883393e+00 1.950398397486906132e+00 1.830403183579020432e+00 1.714217341541225847e+00 1.601840871373523267e+00 1.493273773075912469e+00 1.388516046648392788e+00 1.287567692090965332e+00 1.190428709403629215e+00 1.097099098586384658e+00 1.007578859639231883e+00 9.218679925621706683e-01 8.399664973552007918e-01 7.618743740183226976e-01 6.875916225515363855e-01 6.171182429548415227e-01 5.504542352282381090e-01 4.875995993717265331e-01 4.285543353853064619e-01 3.733184432689782839e-01 3.218919230227413886e-01 2.742747746465961645e-01 2.304669981405427504e-01 1.904685935045807299e-01 1.542795607387103252e-01 1.218998998429317721e-01 9.332961081724457097e-02 6.856869366164904112e-02 4.761714837614525186e-02 3.047497496073294301e-02 1.714217341541226028e-02 7.618743740183260039e-03 1.904685935045815010e-03 0.000000000000000000e+00 1.904685935045789856e-03 7.618743740183209733e-03 1.714217341541226028e-02 3.047497496073283893e-02 4.761714837614512003e-02 6.856869366164888846e-02 9.332961081724440444e-02 1.218998998429315361e-01 1.542795607387101031e-01 1.904685935045804801e-01 2.304669981405425283e-01 2.742747746465958314e-01 3.218919230227411110e-01 3.733184432689778953e-01 4.285543353853064619e-01 4.875995993717261445e-01 5.504542352282374429e-01 6.171182429548413007e-01 6.875916225515359415e-01 7.618743740183219204e-01 8.399664973552007918e-01 9.218679925621701132e-01 1.007578859639230995e+00 1.097099098586384658e+00 1.190428709403628549e+00 1.287567692090964444e+00 1.388516046648392788e+00 1.493273773075911581e+00 1.601840871373522379e+00 1.714217341541225847e+00 1.830403183579019766e+00 1.950398397486904578e+00 2.074202983264883393e+00 2.201816940912951992e+00 2.333240270431112151e+00 2.468472971819365203e+00 2.607515045077708038e+00 2.750366490206143766e+00 2.897027307204671942e+00 3.047497496073289902e+00 3.201777056811999422e+00 3.359865989420803167e+00 3.521764293899696252e+00 3.687471970248680453e+00 3.856989018467757990e+00
3.856989018467757990e+00 3.687471970248680897e+00 3.521764293899696696e+00 3.359865989420803167e+00 3.201777056812000755e+00 3.047497496073290790e+00 2.897027307204671942e+00 2.750366490206144210e+00 2.607515045077709370e+00 2.468472971819365203e+00 2.333240270431113483e+00 2.201816940912952436e+00 2.074202983264883393e+00 1.950398397486906132e+00 1.830403183579020432e+00 1.714217341541225847e+00 1.601840871373523267e+00 1.493273773075912469e+00 1.388516046648392788e+00 1.287567692090965332e+00 1.190428709403629215e+00 1.097099098586384658e+00 1.007578859639231883e+00 9.218679925621706683e-01 8.399664973552007918e-01 7.618743740183226976e-01 6.875916225515363855e-01 6.171182429548415227e-01 5.504542352282381090e-01 4.875995993717265331e-01 4.285543353853064619e-01 3.733184432689782839e-01 3.218919230227413886e-01 2.742747746465961645e-01 2.304669981405427504e-01 1.904685935045807299e-01 1.542795607387103252e-01 1.218998998429317721e-01 9.332961081724457097e-02 6.856869366164904112e-02 4.761714837614525186e-02 3.047497496073294301e-02 1.714217341541226028e-02 7.618743740183260039e-03 1.904685935045815010e-03 0.000000000000000000e+00 1.904685935045789856e-03 7.618743740183209733e-03 1.714217341541226028e-02 3.047497496073283893e-02 4.761714837614512003e-02 6.856869366164888846e-02 9.332961081724440444e-02 1.218998998429315361e-01 1.542795607387101031e-01 1.904685935045804801e-01 2.304669981405425283e-01 2.742747746465958314e-01 3.218919230227411110e-01 3.733184432689778953e-01 4.285543353853064619e-01 4.875995993717261445e-01 5.504542352282374429e-01 6.171182429548413007e-01 6.875916225515359415e-01 7.618743740183219204e-01 8.399664973552007918e-01 9.218679925621701132e-01 1.007578859639230995e+00 1.097099098586384658e+00 1.190428709403628549e+00 1.287567692090964444e+00 1.388516046648392788e+00 1.493273773075911581e+00 1.601840871373522379e+00 1.714217341541225847e+00 1.830403183579019766e+00 1.950398397486904578e+00 2.074202983264883393e+00 2.201816940912951992e+00 2.333240270431112151e+00 2.468472971819365203e+00 2.607515045077708038e+00 2.750366490206143766e+00 2.897027307204671942e+00 3.047497496073289902e+00 3.201777056811999422e+00 3.359865989420803167e+00 3.521764293899696252e+00 3.687471970248680453e+00 3.856989018467757990e+00
